ZoneNumber,Commodity,BuyingSize,SellingSize,SpecifiedExchange,ImportFunctionMidpoint,ImportFunctionMidpointPrice,ImportFunctionEta,ImportFunctionDelta,ImportFunctionSlope,ExportFunctionMidpoint,ExportFunctionMidpointPrice,ExportFunctionEta,ExportFunctionDelta,ExportFunctionSlope,MonitorExchange
1437,SCTG06_FKP_AGRI_grain,1150147.457338105,1150147.457338105,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1453,SCTG06_FKP_AGRI_grain,210436.99561053206,210436.99561053206,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1466,SCTG06_FKP_AGRI_grain,19798.515262290995,19798.515262290995,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1468,SCTG06_FKP_AGRI_grain,236023.15103608565,236023.15103608565,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1470,SCTG06_FKP_AGRI_grain,616181.3265582087,616181.3265582087,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1501,SCTG06_FKP_AGRI_grain,982164.2747399891,982164.2747399891,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1502,SCTG06_FKP_AGRI_grain,1495327.5235177742,1495327.5235177742,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1503,SCTG06_FKP_AGRI_grain,3021998.2151171607,3021998.2151171607,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1505,SCTG06_FKP_AGRI_grain,3824224.6316083083,3824224.6316083083,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1525,SCTG06_FKP_AGRI_grain,3911512.274065104,3911512.274065104,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1553,SCTG06_FKP_AGRI_grain,5848706.637441538,5848706.637441538,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1562,SCTG06_FKP_AGRI_grain,2675420.321682897,2675420.321682897,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1588,SCTG06_FKP_AGRI_grain,1627111.5215082297,1627111.5215082297,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1598,SCTG06_FKP_AGRI_grain,1107722.5629814607,1107722.5629814607,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1617,SCTG06_FKP_AGRI_grain,1473304.2009842722,1473304.2009842722,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1630,SCTG06_FKP_AGRI_grain,339158.2976573114,339158.2976573114,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1639,SCTG06_FKP_AGRI_grain,471167.36630458466,471167.36630458466,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1650,SCTG06_FKP_AGRI_grain,588988.3938939654,588988.3938939654,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1658,SCTG06_FKP_AGRI_grain,220930.57960659245,220930.57960659245,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1701,SCTG06_FKP_AGRI_grain,202559.20516717015,202559.20516717015,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1702,SCTG06_FKP_AGRI_grain,1521875.5272425285,1521875.5272425285,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1706,SCTG06_FKP_AGRI_grain,2186881.9554992076,2186881.9554992076,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1710,SCTG06_FKP_AGRI_grain,833315.4923531695,833315.4923531695,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1715,SCTG06_FKP_AGRI_grain,4103514.9386098627,4103514.9386098627,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1717,SCTG06_FKP_AGRI_grain,228966.79971297437,228966.79971297437,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1719,SCTG06_FKP_AGRI_grain,2730402.1891046204,2730402.1891046204,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1720,SCTG06_FKP_AGRI_grain,130565.96775329168,130565.96775329168,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1723,SCTG06_FKP_AGRI_grain,372762.1334629909,372762.1334629909,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1724,SCTG06_FKP_AGRI_grain,262553.50949321967,262553.50949321967,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1726,SCTG06_FKP_AGRI_grain,2272487.0405020444,2272487.0405020444,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1728,SCTG06_FKP_AGRI_grain,343704.374199019,343704.374199019,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1732,SCTG06_FKP_AGRI_grain,383423.7962910218,383423.7962910218,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1736,SCTG06_FKP_AGRI_grain,75799.96008026201,75799.96008026201,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1752,SCTG06_FKP_AGRI_grain,1924279.0116762342,1924279.0116762342,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1774,SCTG06_FKP_AGRI_grain,34351.13839737141,34351.13839737141,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
1775,SCTG06_FKP_AGRI_grain,41599.755876737785,41599.755876737785,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2009,SCTG06_FKP_AGRI_grain,776549.839886736,776549.839886736,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2011,SCTG06_FKP_AGRI_grain,1000512.7940748048,1000512.7940748048,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2018,SCTG06_FKP_AGRI_grain,67550.30780618671,67550.30780618671,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2023,SCTG06_FKP_AGRI_grain,94062.76253968952,94062.76253968952,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2025,SCTG06_FKP_AGRI_grain,209078.26629819072,209078.26629819072,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2028,SCTG06_FKP_AGRI_grain,80540.67321572069,80540.67321572069,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2031,SCTG06_FKP_AGRI_grain,414575.6717306606,414575.6717306606,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2035,SCTG06_FKP_AGRI_grain,118389.73015951633,118389.73015951633,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2042,SCTG06_FKP_AGRI_grain,149408.8924976689,149408.8924976689,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2045,SCTG06_FKP_AGRI_grain,206844.67492670385,206844.67492670385,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2046,SCTG06_FKP_AGRI_grain,52830.544521272466,52830.544521272466,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2051,SCTG06_FKP_AGRI_grain,869896.2824797624,869896.2824797624,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2056,SCTG06_FKP_AGRI_grain,127282.26721691585,127282.26721691585,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2059,SCTG06_FKP_AGRI_grain,166382.34654745078,166382.34654745078,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2063,SCTG06_FKP_AGRI_grain,1140481.648810195,1140481.648810195,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2072,SCTG06_FKP_AGRI_grain,492704.36065241083,492704.36065241083,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2073,SCTG06_FKP_AGRI_grain,253964.85032938732,253964.85032938732,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2076,SCTG06_FKP_AGRI_grain,1337342.5530452486,1337342.5530452486,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2092,SCTG06_FKP_AGRI_grain,32633.056892047716,32633.056892047716,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2094,SCTG06_FKP_AGRI_grain,235303.44184541574,235303.44184541574,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2098,SCTG06_FKP_AGRI_grain,654291.5966465445,654291.5966465445,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2109,SCTG06_FKP_AGRI_grain,41384.8248272888,41384.8248272888,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2111,SCTG06_FKP_AGRI_grain,15175.471730082256,15175.471730082256,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2112,SCTG06_FKP_AGRI_grain,240583.9602548545,240583.9602548545,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2119,SCTG06_FKP_AGRI_grain,54677.60027453264,54677.60027453264,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2122,SCTG06_FKP_AGRI_grain,1545831.3315477427,1545831.3315477427,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2123,SCTG06_FKP_AGRI_grain,8218.246240128992,8218.246240128992,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2126,SCTG06_FKP_AGRI_grain,1444734.1511604758,1444734.1511604758,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2134,SCTG06_FKP_AGRI_grain,561403.0586518742,561403.0586518742,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2139,SCTG06_FKP_AGRI_grain,149506.3810938446,149506.3810938446,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2148,SCTG06_FKP_AGRI_grain,120005.91850276833,120005.91850276833,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2156,SCTG06_FKP_AGRI_grain,212451.76996137574,212451.76996137574,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2162,SCTG06_FKP_AGRI_grain,450865.9852301179,450865.9852301179,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2167,SCTG06_FKP_AGRI_grain,49071.628251824535,49071.628251824535,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2169,SCTG06_FKP_AGRI_grain,240070.0544414851,240070.0544414851,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2173,SCTG06_FKP_AGRI_grain,190867.5305981719,190867.5305981719,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2180,SCTG06_FKP_AGRI_grain,296989.6654970753,296989.6654970753,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2184,SCTG06_FKP_AGRI_grain,72957.7784846178,72957.7784846178,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2185,SCTG06_FKP_AGRI_grain,13663.311857501873,13663.311857501873,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2186,SCTG06_FKP_AGRI_grain,676877.26387862,676877.26387862,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2190,SCTG06_FKP_AGRI_grain,210268.34576202935,210268.34576202935,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2194,SCTG06_FKP_AGRI_grain,221765.4822180195,221765.4822180195,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2195,SCTG06_FKP_AGRI_grain,234744.18640616923,234744.18640616923,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2198,SCTG06_FKP_AGRI_grain,103839.05205031612,103839.05205031612,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2204,SCTG06_FKP_AGRI_grain,115842.57288813882,115842.57288813882,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2208,SCTG06_FKP_AGRI_grain,829379.8644535332,829379.8644535332,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2209,SCTG06_FKP_AGRI_grain,12817.825458340023,12817.825458340023,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2216,SCTG06_FKP_AGRI_grain,141660.78136737374,141660.78136737374,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2218,SCTG06_FKP_AGRI_grain,503827.5988731528,503827.5988731528,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2224,SCTG06_FKP_AGRI_grain,12982.708295295677,12982.708295295677,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2225,SCTG06_FKP_AGRI_grain,94592.05674005543,94592.05674005543,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2227,SCTG06_FKP_AGRI_grain,328221.78973042965,328221.78973042965,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2229,SCTG06_FKP_AGRI_grain,249597.45217891756,249597.45217891756,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2231,SCTG06_FKP_AGRI_grain,20446.80141298999,20446.80141298999,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2235,SCTG06_FKP_AGRI_grain,650896.7754409623,650896.7754409623,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2238,SCTG06_FKP_AGRI_grain,78229.1162352067,78229.1162352067,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2242,SCTG06_FKP_AGRI_grain,55408.251571707166,55408.251571707166,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2244,SCTG06_FKP_AGRI_grain,29549.21989570542,29549.21989570542,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2245,SCTG06_FKP_AGRI_grain,78147.93865009438,78147.93865009438,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2247,SCTG06_FKP_AGRI_grain,193561.5855514187,193561.5855514187,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2248,SCTG06_FKP_AGRI_grain,165705.47199608546,165705.47199608546,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2249,SCTG06_FKP_AGRI_grain,1163461.9986284345,1163461.9986284345,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2254,SCTG06_FKP_AGRI_grain,1160821.5428372507,1160821.5428372507,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2268,SCTG06_FKP_AGRI_grain,34318.13138353832,34318.13138353832,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2271,SCTG06_FKP_AGRI_grain,82057.57136890925,82057.57136890925,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2274,SCTG06_FKP_AGRI_grain,99794.00465848175,99794.00465848175,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2278,SCTG06_FKP_AGRI_grain,38648.92080495733,38648.92080495733,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2280,SCTG06_FKP_AGRI_grain,957683.1478660733,957683.1478660733,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2283,SCTG06_FKP_AGRI_grain,320159.1741563698,320159.1741563698,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2286,SCTG06_FKP_AGRI_grain,1487683.947369421,1487683.947369421,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2287,SCTG06_FKP_AGRI_grain,383589.8901358376,383589.8901358376,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2288,SCTG06_FKP_AGRI_grain,713596.5908495558,713596.5908495558,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2300,SCTG06_FKP_AGRI_grain,112531.92253974048,112531.92253974048,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2301,SCTG06_FKP_AGRI_grain,132769.39409186866,132769.39409186866,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2304,SCTG06_FKP_AGRI_grain,211430.1318379995,211430.1318379995,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2305,SCTG06_FKP_AGRI_grain,402857.43947587506,402857.43947587506,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2311,SCTG06_FKP_AGRI_grain,60369.30196615474,60369.30196615474,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2315,SCTG06_FKP_AGRI_grain,43532.192901655515,43532.192901655515,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2317,SCTG06_FKP_AGRI_grain,27565.88217841245,27565.88217841245,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2319,SCTG06_FKP_AGRI_grain,555681.5227954199,555681.5227954199,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2324,SCTG06_FKP_AGRI_grain,66292.81644981762,66292.81644981762,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2326,SCTG06_FKP_AGRI_grain,428935.56310115947,428935.56310115947,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2330,SCTG06_FKP_AGRI_grain,19480.03597941675,19480.03597941675,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2333,SCTG06_FKP_AGRI_grain,117810.20040816418,117810.20040816418,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2334,SCTG06_FKP_AGRI_grain,156448.4427734972,156448.4427734972,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2337,SCTG06_FKP_AGRI_grain,133425.3951988133,133425.3951988133,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2342,SCTG06_FKP_AGRI_grain,64621.5073357197,64621.5073357197,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2343,SCTG06_FKP_AGRI_grain,225109.76039516687,225109.76039516687,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2344,SCTG06_FKP_AGRI_grain,598371.78088639,598371.78088639,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2353,SCTG06_FKP_AGRI_grain,72134.68402639765,72134.68402639765,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2355,SCTG06_FKP_AGRI_grain,28114.84983338349,28114.84983338349,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2362,SCTG06_FKP_AGRI_grain,173721.811350411,173721.811350411,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2366,SCTG06_FKP_AGRI_grain,433452.2152223642,433452.2152223642,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2367,SCTG06_FKP_AGRI_grain,27922.37115557034,27922.37115557034,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2370,SCTG06_FKP_AGRI_grain,526392.1992793232,526392.1992793232,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2374,SCTG06_FKP_AGRI_grain,519537.5245348654,519537.5245348654,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2376,SCTG06_FKP_AGRI_grain,822006.5613767834,822006.5613767834,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2383,SCTG06_FKP_AGRI_grain,1970095.460305409,1970095.460305409,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2412,SCTG06_FKP_AGRI_grain,2451160.5593220512,2451160.5593220512,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2420,SCTG06_FKP_AGRI_grain,2182806.1755515407,2182806.1755515407,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2426,SCTG06_FKP_AGRI_grain,1206111.7022869484,1206111.7022869484,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2431,SCTG06_FKP_AGRI_grain,1683183.5797589794,1683183.5797589794,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2455,SCTG06_FKP_AGRI_grain,134127.1867468847,134127.1867468847,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2456,SCTG06_FKP_AGRI_grain,145581.3695505472,145581.3695505472,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2461,SCTG06_FKP_AGRI_grain,592822.3330282359,592822.3330282359,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2462,SCTG06_FKP_AGRI_grain,580853.9633111707,580853.9633111707,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2465,SCTG06_FKP_AGRI_grain,214088.81377014416,214088.81377014416,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2475,SCTG06_FKP_AGRI_grain,68157.64138914854,68157.64138914854,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2487,SCTG06_FKP_AGRI_grain,198021.8163990875,198021.8163990875,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2489,SCTG06_FKP_AGRI_grain,217834.4233856233,217834.4233856233,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2497,SCTG06_FKP_AGRI_grain,145054.41252276595,145054.41252276595,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2498,SCTG06_FKP_AGRI_grain,93520.06116683979,93520.06116683979,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2502,SCTG06_FKP_AGRI_grain,271540.008457942,271540.008457942,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2509,SCTG06_FKP_AGRI_grain,73939.41833301242,73939.41833301242,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2512,SCTG06_FKP_AGRI_grain,17394.625327866986,17394.625327866986,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2514,SCTG06_FKP_AGRI_grain,531374.860953713,531374.860953713,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2524,SCTG06_FKP_AGRI_grain,110008.41673430562,110008.41673430562,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2528,SCTG06_FKP_AGRI_grain,154822.98429512963,154822.98429512963,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2531,SCTG06_FKP_AGRI_grain,8927.638405306241,8927.638405306241,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2532,SCTG06_FKP_AGRI_grain,28739.970602258523,28739.970602258523,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2533,SCTG06_FKP_AGRI_grain,13562.173890454202,13562.173890454202,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2534,SCTG06_FKP_AGRI_grain,53636.54047283656,53636.54047283656,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2537,SCTG06_FKP_AGRI_grain,156963.8158429909,156963.8158429909,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2544,SCTG06_FKP_AGRI_grain,46364.616412611256,46364.616412611256,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2548,SCTG06_FKP_AGRI_grain,6340.798610017384,6340.798610017384,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
2550,SCTG06_FKP_AGRI_grain,218079.1811642013,218079.1811642013,TRUE,1000000,1,0.2,1000000,1000000,1000000,1,0.2,-1000000,-1000000,FALSE
